bedroom_num,hall_num,bathroom_num,rent_area,house_title,resblock_name,bizcircle_name,layout,rent_price_listing,house_tag,frame_orientation,m_url,rent_price_unit,latitude,longitude,distance,city,dist,type
1,1,1,17,独栋·贝客城市精品公寓 劳动路店 A户型 1室1厅,,石路,1室1厅1卫,2200,独栋公寓 月租 近地铁,东 北,https://m.lianjia.com/chuzu/su/apartment/layout/77285.html,元/月,31.304494,120.612116,,苏州,姑苏,整租
5,1,2,20,合租·中海湖滨一号 5居室 南卧,中海湖滨一号,玲珑,5室1厅2卫,1600,公寓 近地铁 精装 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2315785034784571392.html,元/月,31.333537,120.709154,581.0,苏州,工业园区,合租
2,2,1,93,整租·首开班芙春天花园 2室2厅 南/北,首开班芙春天花园,活力岛,2室2厅1卫,3800,,南 北,https://m.lianjia.com/chuzu/su/zufang/SU2314479927904444416.html,元/月,31.385237,120.610894,,苏州,相城,整租
4,2,2,138,整租·荣域花园 4室2厅 南/北,荣域花园,双湖,4室2厅2卫,4800,双卫生间 随时看房,南 北,https://m.lianjia.com/chuzu/su/zufang/SU2273143699859324928.html,元/月,31.290284664607,120.72982514286,,苏州,工业园区,整租
2,1,1,50,整租·南亚花园 2室1厅 北,南亚花园,元和,2室1厅1卫,2100,随时看房,北,https://m.lianjia.com/chuzu/su/zufang/SU2302846841043025920.html,元/月,31.376605,120.654727,,苏州,相城,整租
3,2,1,140,整租·星光耀商业广场 3室2厅 复式 东北,星光耀商业广场,金阊新城,3室2厅1卫,3500,精装 新上 随时看房,东北,https://m.lianjia.com/chuzu/su/zufang/SU2325085288902164480.html,元/月,31.36165,120.554216,,苏州,姑苏,整租
4,2,2,140,整租·万科玲珑东区 4室2厅 南/北,万科玲珑东区,东沙湖,4室2厅2卫,9000,近地铁 双卫生间,南 北,https://m.lianjia.com/chuzu/su/zufang/SU2310125573105786880.html,元/月,31.339533,120.752903,954.0,苏州,工业园区,整租
1,1,1,40,整租·中锐星汇生活广场 1室1厅 南,中锐星汇生活广场,玲珑,1室1厅1卫,4500,近地铁 新上,南,https://m.lianjia.com/chuzu/su/zufang/SU2323856908660260864.html,元/月,31.335767,120.711689,889.0,苏州,工业园区,整租
4,1,2,18,合租·世茂石湖湾 4居室 南卧,世茂石湖湾,城南,4室1厅2卫,1200,公寓 精装 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2298545649777917952.html,元/月,31.248696,120.609744,,苏州,吴中,合租
3,1,1,25,合租·厦亭家园 3居室 南卧,厦亭家园,唯亭,3室1厅1卫,1230,公寓 月租 精装 押一付一 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2308698091794481152.html,元/月,31.359762,120.783922,,苏州,工业园区,合租
2,2,2,105,整租·协鑫广场 2室2厅 南,协鑫广场,湖东CBD,2室2厅2卫,7988,近地铁 双卫生间 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2270271883624849408.html,元/月,31.330671,120.722469,258.0,苏州,工业园区,整租
3,2,2,176,整租·协鑫广场 3室2厅 西北,协鑫广场,湖东CBD,3室2厅2卫,13500,近地铁 双卫生间,西北,https://m.lianjia.com/chuzu/su/zufang/SU2270271585342455808.html,元/月,31.330671,120.722469,258.0,苏州,工业园区,整租
3,2,2,115,整租·湾上风华 3室2厅 南/北,湾上风华,太湖新城（吴江）,3室2厅2卫,3500,双卫生间,南 北,https://m.lianjia.com/chuzu/su/zufang/SU2295531963333230592.html,元/月,31.146731,120.618592,597.0,苏州,吴江,整租
2,1,1,65,整租·商旅新悦城 2室1厅 南/北,商旅新悦城,东环,2室1厅1卫,4600,近地铁 随时看房,南 北,https://m.lianjia.com/chuzu/su/zufang/SU2315038399809200128.html,元/月,31.312549,120.658279,592.0,苏州,工业园区,整租
3,1,1,94,整租·新城金郡南区二期 3室1厅 南,新城金郡南区二期,城南,3室1厅1卫,3500,精装 新上,南,https://m.lianjia.com/chuzu/su/zufang/SU2320765437765492736.html,元/月,31.221764980764,120.63017735754,,苏州,吴中,整租
3,2,1,92,整租·鑫苑世家 3室2厅 南/北,鑫苑世家,花桥,3室2厅1卫,2500,精装,南 北,https://m.lianjia.com/chuzu/su/zufang/SU2299082712931647488.html,元/月,31.295425682543,121.08744993677,,苏州,昆山,整租
4,1,2,18,合租·夹浦新村 4居室 南卧,夹浦新村,玉山,4室1厅2卫,1375,公寓 独立卫生间 精装 独立阳台 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2285017720125145088.html,元/月,31.395260743263,120.98399408186,,苏州,昆山,合租
4,1,1,22,合租·鑫茂东苑 4居室 南卧,鑫茂东苑,周市,4室1厅1卫,930,公寓 精装 押一付一 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2303511176828690432.html,元/月,31.477882,120.989616,,苏州,昆山,合租
1,2,1,106,整租·协鑫广场 1室2厅 东南/北,协鑫广场,湖东CBD,1室2厅1卫,7500,近地铁 随时看房,东南 北,https://m.lianjia.com/chuzu/su/zufang/SU2298494587641004032.html,元/月,31.330671,120.722469,258.0,苏州,工业园区,整租
4,2,2,96,整租·绿地中心 4室2厅 西南,绿地中心,太湖新城（吴江）,4室2厅2卫,6000,双卫生间,西南,https://m.lianjia.com/chuzu/su/zufang/SU2317856405865889792.html,元/月,31.13647,120.595891,,苏州,吴江,整租
3,1,1,188,整租·红星国际生活广场 3室1厅 东,红星国际生活广场,木渎,3室1厅1卫,19000,新上,东,https://m.lianjia.com/chuzu/su/zufang/SU2321529781637881856.html,元/月,31.267079,120.558474,,苏州,吴中,整租
1,1,1,48,整租·阳光天地 1室1厅 南,阳光天地,尹山湖,1室1厅1卫,3000,精装,南,https://m.lianjia.com/chuzu/su/zufang/SU2275364225339621376.html,元/月,31.252053,120.702592,397.0,苏州,吴中,整租
2,2,1,77,整租·雅戈尔YAKR公馆 2室2厅 南,雅戈尔YAKR公馆,玲珑,2室2厅1卫,4100,近地铁,南,https://m.lianjia.com/chuzu/su/zufang/SU2293512141841367040.html,元/月,31.335635,120.717438,946.0,苏州,工业园区,整租
1,1,1,50,合租·绿中海 1居室 南卧,绿中海,玉山,1室1厅1卫,700,独立卫生间 月租 独立阳台 押一付一 新上 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2322325050012999680.html,元/月,31.367556707304,120.99468498284,,苏州,昆山,合租
3,1,1,92,整租·万科金色里程 3室1厅 南/北,万科金色里程,金阊新城,3室1厅1卫,3200,,南 北,https://m.lianjia.com/chuzu/su/zufang/SU2310684928607789056.html,元/月,31.372597,120.550205,,苏州,姑苏,整租
6,2,3,172,整租·合景领峰 6室2厅 南,合景领峰,木渎,6室2厅3卫,7800,近地铁,南,https://m.lianjia.com/chuzu/su/zufang/SU2297040665806110720.html,元/月,31.2793106118,120.53346426747,243.0,苏州,吴中,整租
3,2,2,137,整租·云庭城市中心花园 3室2厅 南/北,云庭城市中心花园,胥江,3室2厅2卫,4600,精装 双卫生间,南 北,https://m.lianjia.com/chuzu/su/zufang/SU2317854655113338880.html,元/月,31.291759,120.591581,,苏州,姑苏,整租
4,2,2,168,整租·世茂东壹号 4室2厅 南,世茂东壹号,开发区,4室2厅2卫,4500,精装 双卫生间 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2278197185852489728.html,元/月,31.384740981076,121.06293613245,,苏州,昆山,整租
3,2,2,120,整租·中交璟庭 3室2厅 南,中交璟庭,太湖新城（吴江）,3室2厅2卫,3200,双卫生间,南,https://m.lianjia.com/chuzu/su/zufang/SU2294990486999670784.html,元/月,31.146924,120.623425,464.0,苏州,吴江,整租
3,2,2,106,整租·美之国花园 3室2厅 南,美之国花园,龙西,3室2厅2卫,3800,近地铁 双卫生间,南,https://m.lianjia.com/chuzu/su/zufang/SU2304259461340209152.html,元/月,31.270262,120.620614,214.0,苏州,吴中,整租
2,2,1,88,整租·天都花园 2室2厅 南,天都花园,狮山,2室2厅1卫,4500,近地铁,南,https://m.lianjia.com/chuzu/su/zufang/SU2290613063789330432.html,元/月,31.286536,120.552934,323.0,苏州,高新,整租
3,2,1,115,整租·路劲凤凰城 3室2厅 南,路劲凤凰城,湖东,3室2厅1卫,4500,,南,https://m.lianjia.com/chuzu/su/zufang/SU2279467756137496576.html,元/月,31.31169,120.774793,,苏州,工业园区,整租
1,1,1,50,独栋·碧家国际社区 碧家国际社区（苏州吴江海关店） 柠檬假日单人间G 1室1厅,,松陵,1室1厅1卫,1150,独栋公寓 月租 开放厨房 押一付一 新上,北,https://m.lianjia.com/chuzu/su/apartment/layout/200154.html,元/月,31.110972,120.682522,,苏州,吴江,整租
4,1,1,30,合租·姑香苑 4居室 南卧,姑香苑,胥江,4室1厅1卫,1150,公寓 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2304822153813966848.html,元/月,31.298665,120.592097,,苏州,姑苏,合租
1,2,1,85,整租·丰隆城市中心 1室2厅 东北,丰隆城市中心,湖东CBD,1室2厅1卫,7500,近地铁 随时看房,东北,https://m.lianjia.com/chuzu/su/zufang/SU2264893792870481920.html,元/月,31.323083,120.722664,774.0,苏州,工业园区,整租
3,1,1,12,合租·今创启园 3居室 北卧,今创启园,狮山,3室1厅1卫,1350,公寓 近地铁 精装 随时看房,北,https://m.lianjia.com/chuzu/su/zufang/SU2318582823901986816.html,元/月,31.281171894656,120.54740865066,399.0,苏州,高新,合租
2,2,2,89,整租·苏安新村 2室2厅 跃层 南,苏安新村,东环,2室2厅2卫,3000,双卫生间 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2316426014378696704.html,元/月,31.333503,120.65406,,苏州,工业园区,整租
3,2,2,126,整租·中海8号公馆 3室2厅 南,中海8号公馆,湖东,3室2厅2卫,1000,双卫生间 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2312997707670618112.html,元/月,31.317716,120.75438,,苏州,工业园区,整租
3,2,2,110,整租·中科花苑 3室2厅 南,中科花苑,花桥,3室2厅2卫,3500,精装 双卫生间 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2296243612360646656.html,元/月,31.300536148448,121.07655641997,,苏州,昆山,整租
3,2,2,136,整租·路劲澜山澜 3室2厅 南,路劲澜山澜,湖东,3室2厅2卫,5800,精装 双卫生间,南,https://m.lianjia.com/chuzu/su/zufang/SU2207801505267064832.html,元/月,31.306392,120.769472,,苏州,工业园区,整租
4,1,2,26,合租·鑫茂东苑 4居室 南卧,鑫茂东苑,周市,4室1厅2卫,950,公寓 精装 独立阳台 押一付一 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2305071909752283136.html,元/月,31.476774,120.98826,,苏州,昆山,合租
2,2,2,98,整租·锦绣新苑 2室2厅 南,锦绣新苑,胥江,2室2厅2卫,3300,近地铁 双卫生间,南,https://m.lianjia.com/chuzu/su/zufang/SU2298497857931714560.html,元/月,31.30001534289,120.59985691683,437.0,苏州,姑苏,整租
3,2,1,117,整租·恒基水漾花城 3室2厅 南,恒基水漾花城,活力岛,3室2厅1卫,3000,新上,南,https://m.lianjia.com/chuzu/su/zufang/SU2324545682976800768.html,元/月,31.38133,120.619667,811.0,苏州,相城,整租
1,2,1,63,整租·伊顿花园 1室2厅 东,伊顿花园,湖东CBD,1室2厅1卫,3800,,东,https://m.lianjia.com/chuzu/su/zufang/SU2305582610606735360.html,元/月,31.3135283565,120.73713685814,,苏州,工业园区,整租
5,1,2,26,合租·东湖大郡二期 5居室 南卧,东湖大郡二期,湖东CBD,5室1厅2卫,1500,公寓 独立阳台,南,https://m.lianjia.com/chuzu/su/zufang/SU2285348918642884608.html,元/月,31.316791,120.738757,,苏州,工业园区,合租
3,2,2,143,整租·高尔夫花园 3室2厅 南,高尔夫花园,双湖,3室2厅2卫,5000,精装 双卫生间 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2296080644952039424.html,元/月,31.3002,120.694944,,苏州,工业园区,整租
3,2,2,115,整租·东湖林语 3室2厅 南,东湖林语,湖东CBD,3室2厅2卫,4500,双卫生间 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2287565684097957888.html,元/月,31.318376,120.748347,,苏州,工业园区,整租
3,1,1,15,合租·清河浜口7号 3居室 南卧,清河浜口7号,南门,3室1厅1卫,1000,公寓 近地铁 精装 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2314373643351621632.html,元/月,31.290728,120.62376,1152.0,苏州,姑苏,合租
3,2,1,89,整租·万科湖西玲珑 3室2厅 南,万科湖西玲珑,郭巷,3室2厅1卫,4000,随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2193528745380823040.html,元/月,31.271485,120.685539,,苏州,吴中,整租
2,2,1,96,整租·荣域花园 2室2厅 南/北,荣域花园,双湖,2室2厅1卫,4000,随时看房,南 北,https://m.lianjia.com/chuzu/su/zufang/SU2279470867555819520.html,元/月,31.290284664607,120.72982514286,,苏州,工业园区,整租
3,2,1,104,整租·花溪公馆 3室2厅 南,花溪公馆,花桥,3室2厅1卫,2500,随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2291086637318545408.html,元/月,31.301947041654,121.0961625879,,苏州,昆山,整租
2,1,1,42,整租·星湖都市生活广场 2室1厅 复式 北,星湖都市生活广场,青剑湖,2室1厅1卫,3200,精装 随时看房,北,https://m.lianjia.com/chuzu/su/zufang/SU2309276858056974336.html,元/月,31.371034,120.7195,,苏州,工业园区,整租
2,1,1,96,整租·南山巴黎印象 2室1厅 东南,南山巴黎印象,湖东CBD,2室1厅1卫,3500,精装 随时看房,东南,https://m.lianjia.com/chuzu/su/zufang/SU2299209211932057600.html,元/月,31.31295,120.73274,,苏州,工业园区,整租
4,2,1,143,整租·苏州唐宁府 4室2厅 南,苏州唐宁府,湖东,4室2厅1卫,12000,精装,南,https://m.lianjia.com/chuzu/su/zufang/SU2258560635564998656.html,元/月,31.318886402258,120.76502450553,,苏州,工业园区,整租
4,1,2,15,合租·首开玖珑花园 4居室 南卧,首开玖珑花园,太湖新城（吴江）,4室1厅2卫,650,公寓 月租 精装 押一付一 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2308412519016316928.html,元/月,31.146399,120.608226,,苏州,吴江,合租
4,2,2,150,整租·铂悦犀湖 4室2厅 南/北,铂悦犀湖,独墅湖高教区,4室2厅2卫,13000,双卫生间,南 北,https://m.lianjia.com/chuzu/su/zufang/SU2298069229783752704.html,元/月,31.257953225705,120.72679551726,99.0,苏州,工业园区,整租
1,1,1,20,整租·苏高新天之运 1室1厅 南,苏高新天之运,枫桥,1室1厅1卫,900,随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2309402332548571136.html,元/月,31.327295,120.566814,,苏州,高新,整租
3,2,1,95,整租·稻市弄小区 3室2厅 南,稻市弄小区,甪直,3室2厅1卫,2600,精装 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2313654592401055744.html,元/月,31.273867,120.877159,,苏州,吴中,整租
4,2,2,118,整租·祥瑞香逸尚城 4室2厅 南/北,祥瑞香逸尚城,花桥,4室2厅2卫,4000,精装 双卫生间,南 北,https://m.lianjia.com/chuzu/su/zufang/SU2300747870778957824.html,元/月,31.294271812526,121.07663687909,,苏州,昆山,整租
3,2,1,86,整租·新城红树湾 3室2厅 南,新城红树湾,太湖新城（吴江）,3室2厅1卫,3600,近地铁,南,https://m.lianjia.com/chuzu/su/zufang/SU2316627050380656640.html,元/月,31.228294,120.641264,276.0,苏州,吴江,整租
1,1,1,44,整租·巴比伦国际广场 1室1厅 北,巴比伦国际广场,玉山,1室1厅1卫,2200,新上 随时看房,北,https://m.lianjia.com/chuzu/su/zufang/SU2323016008832925696.html,元/月,31.366821054194,120.9600426477,,苏州,昆山,整租
1,1,1,61,整租·乐嘉大厦 1室1厅 东,乐嘉大厦,湖东CBD,1室1厅1卫,4000,近地铁,东,https://m.lianjia.com/chuzu/su/zufang/SU2282615935372369920.html,元/月,31.330858,120.725791,362.0,苏州,工业园区,整租
6,4,3,219,整租·怡馨花园 6室4厅 南/北,怡馨花园,狮山,6室4厅3卫,6600,,南 北,https://m.lianjia.com/chuzu/su/zufang/SU2312319997063462912.html,元/月,31.313008,120.55108,,苏州,高新,整租
2,2,1,98,整租·朗诗国际街区 2室2厅 南,朗诗国际街区,湖东CBD,2室2厅1卫,5500,随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2067109145676349440.html,元/月,31.311019,120.747904,,苏州,工业园区,整租
3,2,2,109,整租·正荣国领 3室2厅 南,正荣国领,南双湖,3室2厅2卫,2400,近地铁 双卫生间 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2198285431483932672.html,元/月,31.258914,120.707947,,苏州,吴中,整租
3,2,2,330,整租·永诚国际广场 3室2厅 南,永诚国际广场,城南,3室2厅2卫,8000,近地铁 双卫生间,南,https://m.lianjia.com/chuzu/su/zufang/SU2307828726911737856.html,元/月,31.252913210102,120.62112507224,1087.0,苏州,吴中,整租
4,1,2,32,合租·塘南新村南区 4居室 南卧,塘南新村南区,郭巷,4室1厅2卫,1500,公寓 独立卫生间 精装 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2317124915062374400.html,元/月,31.274198576653,120.68024747526,,苏州,吴中,合租
2,1,1,88,整租·仁恒双湖湾 2室1厅 南,仁恒双湖湾,双湖,2室1厅1卫,5999,随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2298299866633478144.html,元/月,31.297986,120.729008,,苏州,工业园区,整租
3,2,2,136,整租·华润红橡世家 3室2厅 南,华润红橡世家,元和,3室2厅2卫,2000,双卫生间 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2170871044255531008.html,元/月,31.383581,120.657791,1016.0,苏州,相城,整租
1,0,1,42,整租·雅戈尔YAKR公馆 1室0厅 南,雅戈尔YAKR公馆,玲珑,1室0厅1卫,3100,月租 近地铁 精装 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2312203751995482112.html,元/月,31.335511,120.717191,946.0,苏州,工业园区,整租
4,1,1,40,合租·东湖大郡二期 4居室 南卧,东湖大郡二期,湖东CBD,4室1厅1卫,2100,独立卫生间 精装 新上 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2321449861163261952.html,元/月,31.316073,120.736983,,苏州,工业园区,合租
2,2,1,108,整租·丰隆城市中心公寓楼 2室2厅 南,丰隆城市中心公寓楼,湖东CBD,2室2厅1卫,8000,近地铁 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2278183971344875520.html,元/月,31.323264,120.724162,926.0,苏州,工业园区,整租
3,2,2,128,整租·绿地太湖城 3室2厅 南,绿地太湖城,太湖新城（吴江）,3室2厅2卫,1800,双卫生间,南,https://m.lianjia.com/chuzu/su/zufang/SU2288237067027103744.html,元/月,31.132614,120.604489,,苏州,吴江,整租
3,2,1,100,整租·首开班芙春天花园 3室2厅 南,首开班芙春天花园,活力岛,3室2厅1卫,2500,随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2293324596558176256.html,元/月,31.385237,120.610894,,苏州,相城,整租
3,2,1,106,整租·华城美地 3室2厅 南,华城美地,周市,3室2厅1卫,3000,精装,南,https://m.lianjia.com/chuzu/su/zufang/SU2298497535784271872.html,元/月,31.469542477084,120.97137990373,,苏州,昆山,整租
3,2,1,91,整租·新城招商香溪源 3室2厅 南,新城招商香溪源,太湖新城（吴江）,3室2厅1卫,3000,,南,https://m.lianjia.com/chuzu/su/zufang/SU2226571921628610560.html,元/月,31.228388,120.645416,613.0,苏州,吴江,整租
5,1,2,12,合租·绿地太湖城 5居室 北卧,绿地太湖城,太湖新城（吴江）,5室1厅2卫,700,月租 精装 押一付一 随时看房,北,https://m.lianjia.com/chuzu/su/zufang/SU2317068942243266560.html,元/月,31.132423078384,120.60446002552,,苏州,吴江,合租
1,1,1,15,整租·合景领峰 1室1厅 南,合景领峰,木渎,1室1厅1卫,1300,近地铁,南,https://m.lianjia.com/chuzu/su/zufang/SU2314998550549250048.html,元/月,31.2793106118,120.53346426747,243.0,苏州,吴中,整租
4,1,2,25,合租·莲花新村一区 4居室 南卧,莲花新村一区,斜塘,4室1厅2卫,1300,公寓 精装 独立阳台 押一付一 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2315657541129863168.html,元/月,31.28939460267,120.74714086216,,苏州,工业园区,合租
3,1,1,15,合租·青年公社小区 3居室 南卧,青年公社小区,湖东,3室1厅1卫,1350,精装 独立阳台 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2312316284945039360.html,元/月,31.329015689748,120.80764811623,,苏州,工业园区,合租
5,2,3,150,整租·西苑新村 5室2厅 南,西苑新村,玉山,5室2厅3卫,3000,,南,https://m.lianjia.com/chuzu/su/zufang/SU2302120689035124736.html,元/月,31.385635,120.977717,,苏州,昆山,整租
1,0,0,25,整租·新加花园 1室0厅 南,新加花园,湖西CBD,1室0厅0卫,1700,新上,南,https://m.lianjia.com/chuzu/su/zufang/SU2324492330909827072.html,元/月,31.32923040723,120.68080571123,814.0,苏州,工业园区,整租
2,2,1,48,整租·恒基旭辉发现岛 2室2厅 北,恒基旭辉发现岛,活力岛,2室2厅1卫,2800,近地铁 新上 随时看房,北,https://m.lianjia.com/chuzu/su/zufang/SU2322416408941830144.html,元/月,31.376744,120.613018,509.0,苏州,相城,整租
3,2,1,98,整租·中房颐园 3室2厅 南,中房颐园,太湖新城（吴江）,3室2厅1卫,3500,,南,https://m.lianjia.com/chuzu/su/zufang/SU2105459895464624128.html,元/月,31.149556,120.618712,24.0,苏州,吴江,整租
2,1,1,61,整租·越旺公馆 2室1厅 南,越旺公馆,越溪,2室1厅1卫,3200,近地铁 精装 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2309952108436668416.html,元/月,31.217078,120.598746,702.0,苏州,吴中,整租
4,2,2,120,整租·中南世纪城 4室2厅 南,中南世纪城,松陵,4室2厅2卫,3700,近地铁 双卫生间,南,https://m.lianjia.com/chuzu/su/zufang/SU2315756078903590912.html,元/月,31.134932,120.647334,830.0,苏州,吴江,整租
3,2,2,144,整租·馨湖园 3室2厅 东,馨湖园,湖西CBD,3室2厅2卫,9800,双卫生间,东,https://m.lianjia.com/chuzu/su/zufang/SU2269244484833517568.html,元/月,31.313658,120.685236,1199.0,苏州,工业园区,整租
1,1,1,76,整租·苏州凤凰文化广场 1室1厅 北,苏州凤凰文化广场,湖西CBD,1室1厅1卫,6000,近地铁 新上,北,https://m.lianjia.com/chuzu/su/zufang/SU2320904217276973056.html,元/月,31.321154,120.674119,217.0,苏州,工业园区,整租
1,1,1,87,整租·乐嘉大厦 1室1厅 南,乐嘉大厦,湖东CBD,1室1厅1卫,6500,近地铁,南,https://m.lianjia.com/chuzu/su/zufang/SU2273131478680608768.html,元/月,31.330858,120.725791,362.0,苏州,工业园区,整租
4,1,2,15,合租·天福苑 4居室 北卧,天福苑,花桥,4室1厅2卫,700,公寓 月租 精装 随时看房,北,https://m.lianjia.com/chuzu/su/zufang/SU2309937678562361344.html,元/月,31.311162537949,121.1013640112,,苏州,昆山,合租
1,0,1,31,整租·联合广场 1室0厅 南,联合广场,青剑湖,1室0厅1卫,2000,公寓 精装 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2078831334989496320.html,元/月,31.37167,120.717526,,苏州,工业园区,整租
2,1,1,86,整租·枫华紫园 2室1厅 南,枫华紫园,木渎,2室1厅1卫,3100,近地铁 新上,南,https://m.lianjia.com/chuzu/su/zufang/SU2324346095460950016.html,元/月,31.276701,120.539133,589.0,苏州,吴中,整租
3,2,2,57,整租·领寓商务广场 3室2厅 东南,领寓商务广场,高铁新城,3室2厅2卫,4500,近地铁 双卫生间,东南,https://m.lianjia.com/chuzu/su/zufang/SU2307714189957283840.html,元/月,31.426139,120.645757,700.0,苏州,相城,整租
3,2,2,139,整租·欧洲城 3室2厅 南/北,欧洲城,湖东CBD,3室2厅2卫,5000,双卫生间 随时看房,南 北,https://m.lianjia.com/chuzu/su/zufang/SU2275412163298598912.html,元/月,31.316815,120.742375,,苏州,工业园区,整租
2,2,1,93,整租·鑫茂花园 2室2厅 南,鑫茂花园,周市,2室2厅1卫,2000,,南,https://m.lianjia.com/chuzu/su/zufang/SU2304856671316615168.html,元/月,31.475067,120.981445,,苏州,昆山,整租
1,1,1,84,整租·晋合水巷邻里 1室1厅 北,晋合水巷邻里,双湖,1室1厅1卫,8500,,北,https://m.lianjia.com/chuzu/su/zufang/SU2228241077536825344.html,元/月,31.309511,120.687511,,苏州,工业园区,整租
2,2,1,76,整租·彩虹新村（二区） 2室2厅 南,彩虹新村（二区）,胥江,2室2厅1卫,2850,新上 随时看房, 南,https://m.lianjia.com/chuzu/su/zufang/SU2325173179653832704.html,元/月,31.300852,120.592409,,苏州,姑苏,整租
3,2,1,121,整租·北极星花园 3室2厅 南/北,北极星花园,斜塘,3室2厅1卫,5000,精装 新上,南 北,https://m.lianjia.com/chuzu/su/zufang/SU2320855755500298240.html,元/月,31.302919,120.756038,,苏州,工业园区,整租
3,2,2,116,整租·万科遇见山 3室2厅 南/北,万科遇见山,阳山生态区,3室2厅2卫,3800,双卫生间,南 北,https://m.lianjia.com/chuzu/su/zufang/SU2280966600855666688.html,元/月,31.334547449712,120.48392186013,,苏州,高新,整租
3,2,2,140,整租·东渚新苑 3室2厅 南,东渚新苑,生态城,3室2厅2卫,3100,双卫生间,南,https://m.lianjia.com/chuzu/su/zufang/SU2308517385323692032.html,元/月,31.335124720022,120.41014442552,,苏州,高新,整租
4,2,2,170,整租·万科玲珑东区 4室2厅 南,万科玲珑东区,东沙湖,4室2厅2卫,12000,精装 双卫生间,南,https://m.lianjia.com/chuzu/su/zufang/SU2298299094646661120.html,元/月,31.339533,120.752903,954.0,苏州,工业园区,整租
5,1,2,13,合租·阳光天地 5居室 南卧,阳光天地,尹山湖,5室1厅2卫,1350,公寓 近地铁 精装 新上,南,https://m.lianjia.com/chuzu/su/zufang/SU2323131641154764800.html,元/月,31.251937,120.702614,702.0,苏州,吴中,合租
2,1,1,60,整租·淞泽家园（八区） 2室1厅 南/东北,淞泽家园（八区）,车坊,2室1厅1卫,2600,,南 东北,https://m.lianjia.com/chuzu/su/zufang/SU2316529963307900928.html,元/月,31.250557,120.737902,,苏州,工业园区,整租
3,2,2,130,整租·雅戈尔伯爵 3室2厅 南,雅戈尔伯爵,玲珑,3室2厅2卫,6500,近地铁 精装 双卫生间 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2299152353695105024.html,元/月,31.333906,120.717421,490.0,苏州,工业园区,整租
2,2,1,96,整租·中海国际社区（六区） 2室2厅 南,中海国际社区（六区）,湖东,2室2厅1卫,3800,随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2312058876591079424.html,元/月,31.32501,120.752673,871.0,苏州,工业园区,整租
3,1,1,98,整租·中锐星悦湾名苑 3室1厅 南/北,中锐星悦湾名苑,横塘,3室1厅1卫,4000,,南 北,https://m.lianjia.com/chuzu/su/zufang/SU2251840201317941248.html,元/月,31.277137,120.583253,,苏州,高新,整租
5,1,3,20,合租·高尔夫花园 5居室 南卧,高尔夫花园,双湖,5室1厅3卫,1900,公寓 独立卫生间 精装 新上 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2324997363707412480.html,元/月,31.30145,120.69304,,苏州,工业园区,合租
5,1,2,25,合租·白塘壹号 5居室 南卧,白塘壹号,白塘,5室1厅2卫,1700,公寓 精装 独立阳台 随时看房,南,https://m.lianjia.com/chuzu/su/zufang/SU2312903592472231936.html,元/月,31.341232,120.743151,,苏州,工业园区,合租
